teacher_name,teacher_profile_url,publication_title,publication_url
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Singular basins in multiscale systems,https://research.ucc.ie/en/publications/singular-basins-in-multiscale-systems/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Cancer model with moving extinction threshold reproduces real cancer data,https://research.ucc.ie/en/publications/cancer-model-with-moving-extinction-threshold-reproduces-real-can/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Classifying seizure generation mechanisms: A critical transitions framework,https://research.ucc.ie/en/publications/classifying-seizure-generation-mechanisms-a-critical-transitions-/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,EDITORIAL: AT THE FRONTIER OF APPLIED DYNAMICAL SYSTEMS SPECIAL ISSUE IN HONOUR OF PROFESSOR BERND KRAUSKOPF (On the occasion of his 60th birthday),https://research.ucc.ie/en/publications/editorial-at-the-frontier-of-applied-dynamical-systems-special-is/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Pace in concert with phase: rate-induced phase-tipping in birhythmic oscillators,https://research.ucc.ie/en/publications/pace-in-concert-with-phase-rate-induced-phase-tipping-in-birhythm/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Canard Cascading in Networks with Adaptive Mean-Field Coupling,https://research.ucc.ie/en/publications/canard-cascading-in-networks-with-adaptive-mean-field-coupling/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Rate-induced tipping can trigger plankton blooms,https://research.ucc.ie/en/publications/rate-induced-tipping-can-trigger-plankton-blooms/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Loxodromes in open multisection lasers,https://research.ucc.ie/en/publications/loxodromes-in-open-multisection-lasers/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Rate-induced tipping: thresholds, edge states and connecting orbits",https://research.ucc.ie/en/publications/rate-induced-tipping-thresholds-edge-states-and-connecting-orbits/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Rate-Induced Tipping in Heterogeneous Reaction-Diffusion Systems: An Invariant Manifold Framework and Geographically Shifting Ecosystems,https://research.ucc.ie/en/publications/rate-induced-tipping-in-heterogeneous-reaction-diffusion-systems/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Rate-induced tipping in natural and human systems,https://research.ucc.ie/en/publications/rate-induced-tipping-in-natural-and-human-systems/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Rate-induced tipping to metastable Zombie fires,https://research.ucc.ie/en/publications/rate-induced-tipping-to-metastable-zombie-fires/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Stochastic resonance, climate variability, and phase-tipping: The increasing risk of extinction in cyclic ecosystems",https://research.ucc.ie/en/publications/stochastic-resonance-climate-variability-and-phase-tipping-the-in/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Stochastic resonance in climate reddening increases the risk of cyclic ecosystem extinction via phase-tipping,https://research.ucc.ie/en/publications/stochastic-resonance-in-climate-reddening-increases-the-risk-of-c/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,When to Expect Rate-Induced Tipping in Natural and Human Systems,https://research.ucc.ie/en/publications/when-to-expect-rate-induced-tipping-in-natural-and-human-systems/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,A metapopulation network model for the spreading of SARS-CoV-2: Case study for Ireland,https://research.ucc.ie/en/publications/a-metapopulation-network-model-for-the-spreading-of-sars-cov-2-ca/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Compactification for asymptotically autonomous dynamical systems: Theory, applications and invariant manifolds",https://research.ucc.ie/en/publications/compactification-for-asymptotically-autonomous-dynamical-systems/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Phase tipping: How cyclic ecosystems respond to contemporary climate,https://research.ucc.ie/en/publications/phase-tipping-how-cyclic-ecosystems-respond-to-contemporary-clima/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Covid-19 Estimating the burden of symptomatic disease in the community and the impact of public health measures on physical, mental and social wellbeing: a study protocol",https://research.ucc.ie/en/publications/covid-19-estimating-the-burden-of-symptomatic-disease-in-the-comm/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Covid-19 Estimating the burden of symptomatic disease in the community and the impact of public health measures on physical, mental and social wellbeing: a study protocol",https://research.ucc.ie/en/publications/covid-19-estimating-the-burden-of-symptomatic-disease-in-the-comm-2/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Tipping phenomena and points of no return in ecosystems: Beyond classical bifurcations,https://research.ucc.ie/en/publications/tipping-phenomena-and-points-of-no-return-in-ecosystems-beyond-cl/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,When very slow is too fast - collapse of a predator-prey system,https://research.ucc.ie/en/publications/when-very-slow-is-too-fast-collapse-of-a-predator-prey-system/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Synchronisation vs. resonance: Isolated resonances in damped nonlinear oscillators,https://research.ucc.ie/en/publications/synchronisation-vs-resonance-isolated-resonances-in-damped-nonlin/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Parameter shifts for nonautonomous systems in low dimension: Bifurcation- and rate-induced tipping,https://research.ucc.ie/en/publications/parameter-shifts-for-nonautonomous-systems-in-low-dimension-bifur/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Mode structure of a semiconductor laser with feedback from two external filters,https://research.ucc.ie/en/publications/mode-structure-of-a-semiconductor-laser-with-feedback-from-two-ex-3/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Preface,https://research.ucc.ie/en/publications/preface-150/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Adapting to a changing environment: Non-obvious thresholds in multi-scale systems,https://research.ucc.ie/en/publications/adapting-to-a-changing-environment-non-obvious-thresholds-in-mult/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,From synchronisation to persistent optical turbulence in laser arrays,https://research.ucc.ie/en/publications/from-synchronisation-to-persistent-optical-turbulence-in-laser-ar/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Erratum: Tipping points in open systems: Bifurcation, noise-included and rate-dependent examples in the climate system (Philosophical Transactions of the Royal Society A (2012) 370 (1166-1184) DOI: 10.1098/rsta.2011.0306)",https://research.ucc.ie/en/publications/erratum-tipping-points-in-open-systems-bifurcation-noise-included/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Is the astronomical forcing a reliable and unique pacemaker for climate? A conceptual model study,https://research.ucc.ie/en/publications/is-the-astronomical-forcing-a-reliable-and-unique-pacemaker-for-c/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Noise Synchronization and Stochastic Bifurcations in Lasers,https://research.ucc.ie/en/publications/noise-synchronization-and-stochastic-bifurcations-in-lasers/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Tipping points in open systems: Bifurcation, noise-induced and rate-dependent examples in the climate system",https://research.ucc.ie/en/publications/tipping-points-in-open-systems-bifurcation-noise-induced-and-rate/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,"Erratum: Excitability in ramped systems: The compost-bomb instability (Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences (2011) 467 (2733) Doi: 10.1098/rspa.2011.0222)",https://research.ucc.ie/en/publications/erratum-excitability-in-ramped-systems-the-compost-bomb-instabili/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Excitability in ramped systems: The compost-bomb instability,https://research.ucc.ie/en/publications/excitability-in-ramped-systems-the-compost-bomb-instability/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Shear-induced bifurcations and chaos in models of three coupled lasers,https://research.ucc.ie/en/publications/shear-induced-bifurcations-and-chaos-in-models-of-three-coupled-l/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Dynamics of two semiconductor lasers coupled by a passive resonator,https://research.ucc.ie/en/publications/dynamics-of-two-semiconductor-lasers-coupled-by-a-passive-resonat/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Intrinsic gain switching in optically injected quantum dot laser lasing simultaneously from the ground and excited state,https://research.ucc.ie/en/publications/intrinsic-gain-switching-in-optically-injected-quantum-dot-laser/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Locking of three coupled lasers,https://research.ucc.ie/en/publications/locking-of-three-coupled-lasers/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Solution structure and dynamics of a semiconductor laser subject to feedback from two external filters,https://research.ucc.ie/en/publications/solution-structure-and-dynamics-of-a-semiconductor-laser-subject/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Bifurcations and chaos in a semiconductor laser with coherent or noisy optical injection,https://research.ucc.ie/en/publications/bifurcations-and-chaos-in-a-semiconductor-laser-with-coherent-or/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Dynamics of face-to-face coupled lasers: Effects of a small gap,https://research.ucc.ie/en/publications/dynamics-of-face-to-face-coupled-lasers-effects-of-a-small-gap/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Locking behavior of three coupled laser oscillators,https://research.ucc.ie/en/publications/locking-behavior-of-three-coupled-laser-oscillators/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Sensitivity of semiconductor lasers to coherent and noisy optical injection: Towards instability-based laser sensors,https://research.ucc.ie/en/publications/sensitivity-of-semiconductor-lasers-to-coherent-and-noisy-optical/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Stability analysis of three coupled lasers using mode-coupling and laser-coupling,https://research.ucc.ie/en/publications/stability-analysis-of-three-coupled-lasers-using-mode-coupling-an-3/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Stability analysis of three coupled lasers using mode-coupling and laser-coupling,https://research.ucc.ie/en/publications/stability-analysis-of-three-coupled-lasers-using-mode-coupling-an-4/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Stochastic bifurcation in noise-driven lasers and Hopf oscillators,https://research.ucc.ie/en/publications/stochastic-bifurcation-in-noise-driven-lasers-and-hopf-oscillator/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Using chaos for remote sensing of laser radiation,https://research.ucc.ie/en/publications/using-chaos-for-remote-sensing-of-laser-radiation/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Bifurcations of composite-cavity modes in multi-stripe laser arrays,https://research.ucc.ie/en/publications/bifurcations-of-composite-cavity-modes-in-multi-stripe-laser-arra/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Dynamics of two laterally coupled semiconductor lasers: Strong- and weak-coupling theory,https://research.ucc.ie/en/publications/dynamics-of-two-laterally-coupled-semiconductor-lasers-strong-and/
Sebastian Wieczorek,https://research.ucc.ie/en/persons/sebastian-wieczorek/,Mode structure of a semiconductor laser with feedback from two external filters,https://research.ucc.ie/en/publications/mode-structure-of-a-semiconductor-laser-with-feedback-from-two-ex-4/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Feynman–Kac perturbation of C∗ quantum stochastic flows,https://research.ucc.ie/en/publications/feynmankac-perturbation-of-cquantum-stochastic-flows/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Markovianity and the Thompson monoid F+,https://research.ucc.ie/en/publications/markovianity-and-the-thompson-monoid-fsupsup/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Quantum Stochastic Cocycles and Completely Bounded Semigroups on Operator Spaces II,https://research.ucc.ie/en/publications/quantum-stochastic-cocycles-and-completely-bounded-semigroups-on--4/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,An algebraic construction of quantum flows with unbounded generators,https://research.ucc.ie/en/publications/an-algebraic-construction-of-quantum-flows-with-unbounded-generat/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Quantum stochastic cocycles and completely bounded semigroups on operator spaces,https://research.ucc.ie/en/publications/quantum-stochastic-cocycles-and-completely-bounded-semigroups-on--3/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Quantum stochastic operator cocycles via associated semigroups,https://research.ucc.ie/en/publications/quantum-stochastic-operator-cocycles-via-associated-semigroups/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Construction of some quantum stochastic operator cocycles by the semigroup method,https://research.ucc.ie/en/publications/construction-of-some-quantum-stochastic-operator-cocycles-by-the/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Dilation of Markovian cocycles on a von Neumann algebra,https://research.ucc.ie/en/publications/dilation-of-markovian-cocycles-on-a-von-neumann-algebra/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Homomorphic Feller cocycles on a C*-algebra,https://research.ucc.ie/en/publications/homomorphic-feller-cocycles-on-a-c-algebra/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Solving quantum stochastic differential equations with unbounded coefficients,https://research.ucc.ie/en/publications/solving-quantum-stochastic-differential-equations-with-unbounded/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,A stochastic Stinespring Theorem,https://research.ucc.ie/en/publications/a-stochastic-stinespring-theorem/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Existence of feller cocycles on a C*-algebra,https://research.ucc.ie/en/publications/existence-of-feller-cocycles-on-a-c-algebra/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,"Existence, positivity and contractivity for quantum stochastic flows with infinite dimensional noise",https://research.ucc.ie/en/publications/existence-positivity-and-contractivity-for-quantum-stochastic-flo/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Markovian Cocycles on Operator Algebras Adapted to a Fock Filtration,https://research.ucc.ie/en/publications/markovian-cocycles-on-operator-algebras-adapted-to-a-fock-filtrat/
Stephen Wills,https://research.ucc.ie/en/persons/stephen-wills/,Mild solutions of quantum stochastic differential equations,https://research.ucc.ie/en/publications/mild-solutions-of-quantum-stochastic-differential-equations/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Dual evaluation of performance and fairness from machine learning models for non-life insurance pricing,https://research.ucc.ie/en/publications/dual-evaluation-of-performance-and-fairness-from-machine-learning/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,A Systematic Review on Machine Learning Techniques for Survival Analysis in Cancer,https://research.ucc.ie/en/publications/a-systematic-review-on-machine-learning-techniques-for-survival-a/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Characterising a transdiagnostic stress-sensitive peripheral neuroimmune dysfunction in major neuropsychiatric disorders,https://research.ucc.ie/en/publications/characterising-a-transdiagnostic-stress-sensitive-peripheral-neur/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Clustering-based deconvolution of brain CT perfusion data,https://research.ucc.ie/en/publications/clustering-based-deconvolution-of-brain-ct-perfusion-data/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,End-of-life decision disparities according to the gross national income in critically ill patients: a secondary analysis of the ETHICUS-2 study,https://research.ucc.ie/en/publications/end-of-life-decision-disparities-according-to-the-gross-national/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Enhancing Brain CT Perfusion Analysis Using Cluster-Based Deconvolution,https://research.ucc.ie/en/publications/enhancing-brain-ct-perfusion-analysis-using-cluster-based-deconvo/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Improved Parametric Mapping of CT Perfusion in Acute Ischemic Stroke,https://research.ucc.ie/en/publications/improved-parametric-mapping-of-ct-perfusion-in-acute-ischemic-str/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Multi-centre study of antenatal prediction of FIGO grade 3 placenta accreta spectrum from multivariate T2-weighted MR imaging data,https://research.ucc.ie/en/publications/multi-centre-study-of-antenatal-prediction-of-figo-grade-3-placen/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Pre-operative prediction of BCR-free survival with mRNA variables in prostate cancer,https://research.ucc.ie/en/publications/pre-operative-prediction-of-bcr-free-survival-with-mrna-variables/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Radiomic study of antenatal prediction of severe placenta accreta spectrum from MRI,https://research.ucc.ie/en/publications/radiomic-study-of-antenatal-prediction-of-severe-placenta-accreta/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,"Correction: Radiomics-based prediction of FIGO grade for placenta accreta spectrum (European Radiology Experimental, (2023), 7, 1, (54), 10.1186/s41747-023-00369-2)",https://research.ucc.ie/en/publications/correction-radiomics-based-prediction-of-figo-grade-for-placenta-/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,"Correction: Radiomics-based prediction of FIGO grade for placenta accreta spectrum (European Radiology Experimental, (2023), 7, 1, (54), 10.1186/s41747-023-00369-2)",https://research.ucc.ie/en/publications/correction-radiomics-based-prediction-of-figo-grade-for-placenta/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Improving the Post-Operative Prediction of BCR-Free Survival Time with mRNA Variables and Machine Learning,https://research.ucc.ie/en/publications/improving-the-post-operative-prediction-of-bcr-free-survival-time/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Investigating machine learning methods for the inclusion of serum biomarkers in time-to BCR prediction,https://research.ucc.ie/en/publications/investigating-machine-learning-methods-for-the-inclusion-of-serum/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Patient-Adaptive Population-Based Modeling of Arterial Input Functions,https://research.ucc.ie/en/publications/patient-adaptive-population-based-modeling-of-arterial-input-func/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Radiomics-based prediction of FIGO grade for placenta accreta spectrum,https://research.ucc.ie/en/publications/radiomics-based-prediction-of-figo-grade-for-placenta-accreta-spe/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Fairness in machine learning insurance premium models,https://research.ucc.ie/en/publications/fairness-in-machine-learning-insurance-premium-models/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Machine Learning Methodologies for Modelling of Time-to-event Endpoints in Prostate Cancer,https://research.ucc.ie/en/publications/machine-learning-methodologies-for-modelling-of-time-to-event-end/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Potential of mRNA Variables in Prediction of Poor Prognosis Prostate Cancer European Association,https://research.ucc.ie/en/publications/potential-of-mrna-variables-in-prediction-of-poor-prognosis-prost/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Predicting Recurrence-Free Survival in Prostate Cancer Following Surgical Intervention,https://research.ucc.ie/en/publications/predicting-recurrence-free-survival-in-prostate-cancer-following-/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Prognostic Modelling Of Time-To-Event Endpoints In Prostate Cancer,https://research.ucc.ie/en/publications/prognostic-modelling-of-time-to-event-endpoints-in-prostate-cance/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Spatially coherent modeling of 3D FDG-PET data for assessment of intratumoral heterogeneity and uptake gradients,https://research.ucc.ie/en/publications/spatially-coherent-modeling-of-3d-fdg-pet-data-for-assessment-of/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Identifying Radiomic Seed Features For Patient Outcome Modelling,https://research.ucc.ie/en/publications/identifying-radiomic-seed-features-for-patient-outcome-modelling/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Improving risk characterisation for Non-life Insurance Premium Pricing,https://research.ucc.ie/en/publications/improving-risk-characterisation-for-non-life-insurance-premium-pr/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Public perception of offshore wind farms in Ireland,https://research.ucc.ie/en/publications/public-perception-of-offshore-wind-farms-in-ireland/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Assessment of the prognostic value of radiomic features in 18F-FMISO PET imaging of hypoxia in postsurgery brain cancer patients: Secondary analysis of imaging data from a single-center study and the multicenter acrin 6684 trial,https://research.ucc.ie/en/publications/assessment-of-the-prognostic-value-of-radiomic-features-in-18f-fm/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,PET beyond pictures,https://research.ucc.ie/en/publications/pet-beyond-pictures/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Combining Structural and Textural Assessments of Volumetric FDG-PET Uptake in NSCLC,https://research.ucc.ie/en/publications/combining-structural-and-textural-assessments-of-volumetric-fdg-p-3/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Statistical exploration of relationships between routine and agnostic features towards interpretable risk characterization,https://research.ucc.ie/en/publications/statistical-exploration-of-relationships-between-routine-and-agno/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Tumour characterization from Positron Emission Tomography imaging data,https://research.ucc.ie/en/publications/tumour-characterization-from-positron-emission-tomography-imaging/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Mixture Modelling for AIF Extraction from Dynamic PET Studies,https://research.ucc.ie/en/publications/mixture-modelling-for-aif-extraction-from-dynamic-pet-studies/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,On the complementarity of structural and radiomic features for FDG-PET-based prognosis in sarcoma,https://research.ucc.ie/en/publications/on-the-complementarity-of-structural-and-radiomic-features-for-fd/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Positron emission tomography-based assessment of metabolic gradient and other prognostic features in sarcoma,https://research.ucc.ie/en/publications/positron-emission-tomography-based-assessment-of-metabolic-gradie/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Prognostic feature selection from complementary FDG-PET quantitation analyses in lung cancer using survival data,https://research.ucc.ie/en/publications/prognostic-feature-selection-from-complementary-fdg-pet-quantitat/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Tumor heterogeneity measurement using [18F] FDG PET/CT shows prognostic value in patients with non-small cell lung cancer,https://research.ucc.ie/en/publications/tumor-heterogeneity-measurement-using-sup18supf-fdg-petct-shows-p/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Assessment of the prognostic value of spatial heterogeneity of hypoxia in FMISO PET images of glioma patients,https://research.ucc.ie/en/publications/assessment-of-the-prognostic-value-of-spatial-heterogeneity-of-hy/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,A study of some alternative statistical methods for the characterization of tumor risk based on PET imaging data,https://research.ucc.ie/en/publications/a-study-of-some-alternative-statistical-methods-for-the-character/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Localized metabolic gradient as an independent prognostic variable from FDG-PET imaging of sarcoma,https://research.ucc.ie/en/publications/localized-metabolic-gradient-as-an-independent-prognostic-variabl/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Model and texture-based characterizations of intratumoral heterogeneity in FDG-PET imaging of lung cancer,https://research.ucc.ie/en/publications/model-and-texture-based-characterizations-of-intratumoral-heterog/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Statistical assessment of treatment response in a cancer patient based on pre-therapy and post-therapy FDG-PET scans,https://research.ucc.ie/en/publications/statistical-assessment-of-treatment-response-in-a-cancer-patient/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Statistical Evaluation of Heterogeneity and Texture Features in 3-D PET Imaging of Solid Tumor Masses.,https://research.ucc.ie/en/publications/statistical-evaluation-of-heterogeneity-and-texture-features-in-3/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Strategies for the spatial characterisation of solid masses from Positron Emission Tomography data,https://research.ucc.ie/en/publications/strategies-for-the-spatial-characterisation-of-solid-masses-from-/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Analysis of spatial patterns in tumor imaging data: A method for assessment of tubularity,https://research.ucc.ie/en/publications/analysis-of-spatial-patterns-in-tumor-imaging-data-a-method-for-a/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Calibrating a whole-body circulation model for image-based AIF extraction in the context of blood flow-metabolism mismatch assessment in LABCa patients,https://research.ucc.ie/en/publications/calibrating-a-whole-body-circulation-model-for-image-based-aif-ex/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Prognostic value of tumor heterogeneity evaluated by FDG-PET/CT imaging in lung cancer patients,https://research.ucc.ie/en/publications/prognostic-value-of-tumor-heterogeneity-evaluated-by-fdg-petct-im/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Spatial modelling of tumour features based on molecular imaging data,https://research.ucc.ie/en/publications/spatial-modelling-of-tumour-features-based-on-molecular-imaging-d/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Structural analysis of solid tumors based on regularized tubular modeling,https://research.ucc.ie/en/publications/structural-analysis-of-solid-tumors-based-on-regularized-tubular/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Assessment of intratumoral heterogeneity with 18F-FDG PET/CT,https://research.ucc.ie/en/publications/assessment-of-intratumoral-heterogeneity-with-18f-fdg-petct/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Kinetic Analysis of 11C-Thymidine PET Imaging Studies of Malignant Brain Tumours,https://research.ucc.ie/en/publications/kinetic-analysis-of-11c-thymidine-pet-imaging-studies-of-malignan/
Eric Wolsztynski,https://research.ucc.ie/en/persons/eric-wolsztynski/,Methods for analysis of ASL and BOLD (MR) imaging of hypoxia in brain tumors,https://research.ucc.ie/en/publications/methods-for-analysis-of-asl-and-bold-mr-imaging-of-hypoxia-in-bra/
Qi Wu,https://research.ucc.ie/en/persons/qi-wu/,Clustering-based deconvolution of brain CT perfusion data,https://research.ucc.ie/en/publications/clustering-based-deconvolution-of-brain-ct-perfusion-data/
Qi Wu,https://research.ucc.ie/en/persons/qi-wu/,Correcting the Injection Site (IS) to Left Ventricle (LV) Pathway Artefact in Long-Axis FOV PET/CT Studies Involving Bolus Venous Injection of FDG,https://research.ucc.ie/en/publications/correcting-the-injection-site-is-to-left-ventricle-lv-pathway-art/
Qi Wu,https://research.ucc.ie/en/persons/qi-wu/,Enhancing Brain CT Perfusion Analysis Using Cluster-Based Deconvolution,https://research.ucc.ie/en/publications/enhancing-brain-ct-perfusion-analysis-using-cluster-based-deconvo/
Qi Wu,https://research.ucc.ie/en/persons/qi-wu/,Improved Parametric Mapping of CT Perfusion in Acute Ischemic Stroke,https://research.ucc.ie/en/publications/improved-parametric-mapping-of-ct-perfusion-in-acute-ischemic-str/
